"id_reserva","id_cliente","GeographyKey","CurrencyKey","tipo_habitacion","noches","monto_reserva_origen","canal_reserva","cancelo_reserva"
"RES02737","CAM05770",373,84,"Deluxe",8,2709.6,"Web","No"
"RES02738","CAM03298",41,29,"Junior Suite",3,1789.4,"Web","No"
"RES02739","CAM05966",86,26,"Standard",14,4989.55,"Expedia","No"
"RES02740","CAM02602",131,23,"Standard",9,2491.39,"Booking","No"
"RES02741","CAM04786",446,8,"Standard",5,4723.21,"Expedia","No"
"RES02742","CAM03397",68,97,"Standard",5,767.22,"Expedia","No"
"RES02743","CAM03190",305,73,"Suite Presidencial",14,1586.23,"Expedia","No"
"RES02744","CAM02063",71,96,"Standard",3,3003.21,"Booking","No"
"RES02745","CAM07206",154,76,"Deluxe",9,625.03,"Booking","No"
"RES02746","CAM03662",39,7,"Standard",10,1802.4,"Agencia","No"
"RES02747","CAM08204",276,89,"Junior Suite",1,1186.76,"App","Si"
"RES02748","CAM08267",164,78,"Deluxe",3,837.84,"Call Center","No"
"RES02749","CAM03513",600,17,"Suite Ejecutiva",10,2202.39,"Call Center","No"
"RES02750","CAM09514",608,81,"Suite Presidencial",14,259.03,"Expedia","No"
"RES02751","CAM09898",584,102,"Standard",1,3599.4,"Web","No"
"RES02752","CAM05273",171,40,"Standard",3,745.18,"Web","No"
"RES02753","CAM05549",640,67,"Standard",14,2874.08,"Expedia","Si"
"RES02754","CAM04093",365,49,"Junior Suite",14,1377.5,"Web","No"
"RES02755","CAM07838",637,28,"Deluxe",3,275.62,"Web","No"
"RES02756","CAM07202",625,100,"Standard",12,4557.61,"Booking","No"
"RES02757","CAM03777",536,99,"Standard",6,3782.68,"Web","Si"
"RES02758","CAM08704",552,20,"Deluxe",2,1563.88,"Web","Si"
"RES02759","CAM09255",589,14,"Standard",13,2221.34,"App","No"
"RES02760","CAM03407",584,91,"Standard",11,3635.88,"Agencia","No"
"RES02761","CAM06835",10,69,"Junior Suite",12,1239.91,"Web","No"
"RES02762","CAM01816",512,99,"Standard",7,3846.03,"App","No"
"RES02763","CAM01130",101,97,"Standard",1,1133.71,"Booking","No"
"RES02764","CAM08602",203,45,"Standard",9,3921.56,"Web","No"
"RES02765","CAM00445",343,93,"Standard",8,1834.44,"Booking","No"
"RES02766","CAM05309",286,27,"Standard",9,2357.37,"Web","Si"
"RES02767","CAM02738",193,50,"Deluxe",7,912.73,"App","Si"
"RES02768","CAM01013",251,48,"Standard",6,3016.98,"Booking","Si"
"RES02769","CAM05461",522,15,"Deluxe",2,3675.94,"Call Center","No"
"RES02770","CAM04272",30,90,"Deluxe",7,4107.75,"Booking","No"
"RES02771","CAM01495",429,7,"Suite Ejecutiva",3,3915.34,"Expedia","No"
"RES02772","CAM07378",518,21,"Standard",14,792.4,"Web","No"
"RES02773","CAM00126",497,103,"Suite Ejecutiva",8,310.86,"Booking","No"
"RES02774","CAM05121",16,34,"Junior Suite",11,1002.09,"App","No"
"RES02775","CAM06882",44,30,"Standard",1,1121.58,"Call Center","No"
"RES02776","CAM07622",385,83,"Standard",6,4311.68,"Booking","No"
"RES02777","CAM05034",58,101,"Standard",12,292.44,"Booking","No"
"RES02778","CAM07720",278,67,"Standard",1,4473.33,"Web","No"
"RES02779","CAM08055",534,35,"Standard",2,4014.21,"App","No"
"RES02780","CAM09077",363,93,"Junior Suite",11,3900.89,"Web","No"
"RES02781","CAM09104",380,73,"Suite Presidencial",2,3031.5,"Web","No"
"RES02782","CAM07297",51,58,"Standard",2,2421.9,"Call Center","No"
"RES02783","CAM04337",636,63,"Standard",11,4953.21,"Agencia","No"
"RES02784","CAM05407",298,59,"Standard",6,569.32,"Web","No"
"RES02785","CAM03059",66,25,"Junior Suite",14,3493.79,"Booking","No"
"RES02786","CAM05204",33,11,"Deluxe",4,719.41,"Agencia","Si"
"RES02787","CAM07122",459,65,"Junior Suite",2,2975.19,"Web","No"
"RES02788","CAM01751",650,30,"Standard",1,2487.19,"Booking","No"
"RES02789","CAM08348",283,87,"Standard",8,2520.13,"Agencia","No"
"RES02790","CAM03818",521,34,"Standard",2,3810.08,"Expedia","No"
"RES02791","CAM08805",384,52,"Deluxe",8,2548.58,"Expedia","No"
"RES02792","CAM00054",338,82,"Standard",8,4487.6,"Web","No"
"RES02793","CAM06744",623,101,"Junior Suite",12,2206.66,"Web","No"
"RES02794","CAM07130",168,93,"Deluxe",5,1739.6,"Web","No"
"RES02795","CAM07711",33,2,"Junior Suite",3,920.32,"App","No"
"RES02796","CAM02131",643,68,"Standard",8,581.44,"Booking","No"
"RES02797","CAM07863",132,26,"Suite Ejecutiva",13,949.77,"Booking","No"
"RES02798","CAM04980",113,88,"Standard",14,641.54,"Web","No"
"RES02799","CAM00132",171,76,"Deluxe",14,3924.9,"Web","No"
"RES02800","CAM02988",130,1,"Suite Presidencial",4,948.2,"Agencia","No"
"RES02801","CAM00183",215,9,"Standard",11,4022.54,"Expedia","No"
"RES02802","CAM00564",285,21,"Junior Suite",11,2018.9,"Booking","No"
"RES02803","CAM01625",405,48,"Standard",6,2893,"App","No"
"RES02804","CAM02272",138,58,"Junior Suite",7,2341.01,"Expedia","No"
"RES02805","CAM04249",359,40,"Standard",13,4364.49,"Expedia","Si"
"RES02806","CAM04767",318,28,"Suite Ejecutiva",2,890.91,"Booking","No"
"RES02807","CAM03459",512,31,"Junior Suite",13,2991.25,"Booking","Si"
"RES02808","CAM04901",150,72,"Standard",9,1570.09,"Web","No"
"RES02809","CAM09058",509,66,"Standard",7,2521.74,"Web","No"
"RES02810","CAM04086",615,42,"Standard",6,793.93,"Agencia","No"
"RES02811","CAM05103",334,19,"Deluxe",4,3304.38,"App","No"
"RES02812","CAM05798",15,53,"Deluxe",14,1840.93,"Agencia","No"
"RES02813","CAM09840",494,57,"Deluxe",9,1623.61,"Call Center","No"
"RES02814","CAM07827",98,93,"Suite Ejecutiva",4,3347.64,"App","No"
"RES02815","CAM02561",48,23,"Junior Suite",9,3064.25,"Booking","Si"
"RES02816","CAM08866",190,35,"Standard",4,3909.3,"App","No"
"RES02817","CAM07259",240,36,"Standard",9,3679.31,"Agencia","No"
"RES02818","CAM05312",153,37,"Standard",1,3329.14,"Booking","No"
"RES02819","CAM01817",646,94,"Deluxe",5,2793.23,"App","No"
"RES02820","CAM02014",562,88,"Junior Suite",8,2329.45,"App","No"
"RES02821","CAM07609",564,32,"Standard",7,2893.46,"Call Center","No"
"RES02822","CAM08260",207,12,"Junior Suite",5,4007.14,"App","No"
"RES02823","CAM02474",589,16,"Junior Suite",7,1973.34,"Call Center","Si"
"RES02824","CAM03851",576,32,"Standard",10,711.58,"Agencia","No"
"RES02825","CAM07283",227,58,"Deluxe",2,1598.28,"Web","No"
"RES02826","CAM09354",265,105,"Standard",3,4926.44,"Agencia","No"
"RES02827","CAM03697",62,40,"Standard",8,3398.58,"Web","No"
"RES02828","CAM00709",290,36,"Standard",14,2327.7,"App","No"
"RES02829","CAM04563",359,35,"Standard",1,4807.63,"App","No"
"RES02830","CAM05000",574,6,"Standard",3,3835.24,"Agencia","No"
"RES02831","CAM06980",383,49,"Deluxe",6,3656.72,"Web","No"
"RES02832","CAM08572",222,58,"Junior Suite",14,4479.29,"Call Center","No"
"RES02833","CAM01864",188,21,"Deluxe",5,142.03,"Web","No"
"RES02834","CAM03908",36,6,"Standard",12,1320.75,"Call Center","No"
"RES02835","CAM09599",441,97,"Deluxe",1,2478.43,"Expedia","No"
"RES02836","CAM00695",392,30,"Standard",10,4812.65,"Web","Si"
"RES02837","CAM05482",280,39,"Standard",6,4463.61,"Booking","Si"
"RES02838","CAM01876",124,29,"Deluxe",7,3798.35,"App","Si"
"RES02839","CAM00868",63,68,"Junior Suite",6,4822.31,"Booking","No"
"RES02840","CAM03329",87,84,"Standard",7,4663.97,"Web","No"
"RES02841","CAM02866",559,5,"Deluxe",1,4835.63,"App","No"
"RES02842","CAM00403",408,21,"Standard",9,4555.59,"Call Center","Si"
"RES02843","CAM00624",418,68,"Deluxe",2,3799.76,"Booking","Si"
"RES02844","CAM09709",471,65,"Junior Suite",4,3343.97,"Web","No"
"RES02845","CAM04602",500,41,"Deluxe",11,2856.08,"Call Center","No"
"RES02846","CAM08141",253,60,"Standard",11,629.37,"Web","No"
"RES02847","CAM08586",551,20,"Deluxe",11,2633.74,"Booking","No"
"RES02848","CAM01983",627,62,"Junior Suite",8,683.53,"App","No"
"RES02849","CAM00879",100,97,"Deluxe",2,2249.79,"Web","No"
"RES02850","CAM05905",423,98,"Junior Suite",4,3471.16,"Web","No"
"RES02851","CAM02789",595,39,"Deluxe",7,4645.49,"Web","No"
"RES02852","CAM07399",119,21,"Deluxe",6,1730.66,"Call Center","No"
"RES02853","CAM03931",470,9,"Junior Suite",3,981.03,"Web","No"
"RES02854","CAM04999",103,63,"Standard",12,679.36,"Booking","No"
"RES02855","CAM04622",196,42,"Suite Ejecutiva",4,3869.75,"App","No"
"RES02856","CAM02451",94,73,"Standard",12,3972,"Booking","No"
"RES02857","CAM00008",41,20,"Standard",1,4371.35,"Agencia","No"
"RES02858","CAM03552",513,45,"Deluxe",9,1795.84,"App","No"
"RES02859","CAM07692",16,36,"Deluxe",4,3818.19,"Agencia","No"
"RES02860","CAM07285",471,44,"Standard",8,3604.36,"Web","Si"
"RES02861","CAM07251",62,77,"Suite Presidencial",10,3306.35,"Booking","No"
"RES02862","CAM05512",92,94,"Suite Presidencial",8,3738.28,"Expedia","Si"
"RES02863","CAM02170",423,22,"Deluxe",7,4697.98,"Web","Si"
"RES02864","CAM00869",146,10,"Standard",10,4705.08,"Web","Si"
"RES02865","CAM08560",456,32,"Junior Suite",10,4264.55,"Agencia","No"
"RES02866","CAM05240",52,69,"Standard",3,4449.6,"Agencia","No"
"RES02867","CAM03213",358,60,"Deluxe",14,3086.27,"Web","No"
"RES02868","CAM04347",496,6,"Junior Suite",4,4418.58,"App","No"
"RES02869","CAM09994",74,85,"Standard",2,4916.85,"Web","No"
"RES02870","CAM08242",120,94,"Junior Suite",6,1997.08,"Web","Si"
"RES02871","CAM00616",130,50,"Junior Suite",11,4209.95,"Expedia","No"
"RES02872","CAM01919",185,8,"Deluxe",14,4431.01,"Booking","No"
"RES02873","CAM09656",391,33,"Standard",6,1197.63,"Call Center","No"
"RES02874","CAM03640",458,11,"Junior Suite",10,3659.21,"Booking","No"
"RES02875","CAM09020",158,29,"Standard",12,1460.06,"Web","Si"
"RES02876","CAM00128",294,81,"Standard",11,880.85,"Expedia","No"
"RES02877","CAM03409",486,27,"Suite Presidencial",7,2541.02,"App","No"
"RES02878","CAM05631",262,51,"Junior Suite",4,1716.85,"Web","No"
"RES02879","CAM01231",19,86,"Deluxe",12,2061.34,"Call Center","No"
"RES02880","CAM02792",353,99,"Standard",2,1705.69,"Expedia","Si"
"RES02881","CAM09587",270,17,"Suite Ejecutiva",11,919.27,"Booking","No"
"RES02882","CAM00708",401,56,"Deluxe",4,222.51,"App","No"
"RES02883","CAM00365",520,97,"Junior Suite",2,1829.04,"Web","No"
"RES02884","CAM07765",305,79,"Deluxe",8,3631.85,"App","No"
"RES02885","CAM05058",592,30,"Standard",4,1076.19,"Web","No"
"RES02886","CAM08588",50,27,"Deluxe",8,2152.51,"Web","No"
"RES02887","CAM03328",655,26,"Junior Suite",6,2324.86,"Booking","No"
"RES02888","CAM05187",265,10,"Junior Suite",10,862.85,"Expedia","No"
"RES02889","CAM06016",91,47,"Deluxe",13,1845.3,"App","No"
"RES02890","CAM06476",577,68,"Standard",6,2388.45,"Web","No"
"RES02891","CAM02645",610,26,"Deluxe",12,1001.83,"Booking","No"
"RES02892","CAM02323",331,70,"Standard",8,3175.97,"Web","No"
"RES02893","CAM05335",271,91,"Deluxe",13,4622.65,"Expedia","No"
"RES02894","CAM07209",290,89,"Deluxe",7,2762.22,"Expedia","No"
"RES02895","CAM08625",3,20,"Standard",4,4239.61,"Booking","No"
"RES02896","CAM04813",217,43,"Standard",13,3572.29,"App","No"
"RES02897","CAM07391",141,48,"Junior Suite",9,759.69,"Web","No"
"RES02898","CAM00074",469,39,"Standard",14,562.51,"Web","Si"
"RES02899","CAM08423",561,10,"Standard",2,4618.94,"Web","No"
"RES02900","CAM01784",582,67,"Deluxe",4,4144.99,"Booking","No"
"RES02901","CAM09734",14,61,"Deluxe",14,4968.32,"Agencia","No"
"RES02902","CAM02835",465,80,"Junior Suite",3,3536.86,"Booking","No"
"RES02903","CAM07093",182,55,"Standard",11,4513.91,"Web","No"
"RES02904","CAM09772",505,18,"Suite Ejecutiva",13,875.02,"Web","Si"
"RES02905","CAM03024",259,36,"Standard",9,4004.3,"Agencia","No"
"RES02906","CAM02882",474,83,"Standard",1,2524.11,"App","No"
"RES02907","CAM03476",469,28,"Standard",1,3914.05,"App","No"
"RES02908","CAM06336",215,53,"Standard",8,3317.94,"Booking","No"
"RES02909","CAM03755",555,97,"Standard",10,2862.82,"Web","No"
"RES02910","CAM05404",150,46,"Deluxe",11,386.44,"Web","No"
"RES02911","CAM03892",642,6,"Junior Suite",10,4353.01,"Agencia","Si"
"RES02912","CAM07611",38,105,"Deluxe",8,1077.99,"Web","No"
"RES02913","CAM08259",641,6,"Junior Suite",13,3776.2,"Booking","Si"
"RES02914","CAM02197",534,46,"Deluxe",6,3622.36,"Expedia","No"
"RES02915","CAM05236",169,98,"Standard",11,388.16,"Expedia","No"
"RES02916","CAM05683",526,7,"Junior Suite",10,2731.77,"Web","Si"
"RES02917","CAM08613",338,10,"Standard",6,1905.7,"Web","No"
"RES02918","CAM02036",10,48,"Standard",7,1705.93,"App","Si"
"RES02919","CAM06216",87,54,"Junior Suite",3,802.15,"Booking","Si"
"RES02920","CAM09198",66,12,"Standard",9,4177.25,"Web","No"
"RES02921","CAM04163",209,95,"Junior Suite",6,2672.58,"Booking","No"
"RES02922","CAM02347",236,58,"Suite Ejecutiva",12,1436.15,"Web","Si"
"RES02923","CAM08311",189,90,"Deluxe",3,3692.51,"App","No"
"RES02924","CAM04125",419,19,"Deluxe",2,2588.7,"Agencia","No"
"RES02925","CAM09440",77,14,"Deluxe",7,873.67,"Web","No"
"RES02926","CAM00928",456,3,"Standard",11,3369.47,"Expedia","Si"
"RES02927","CAM07347",243,16,"Standard",7,497.07,"Web","No"
"RES02928","CAM03089",8,102,"Standard",13,1481.17,"Call Center","No"
"RES02929","CAM03263",383,79,"Junior Suite",14,3487.24,"Booking","No"
"RES02930","CAM01992",338,3,"Standard",12,3454.15,"Call Center","No"
"RES02931","CAM04413",138,100,"Standard",13,4548.41,"Web","No"
"RES02932","CAM01147",194,38,"Junior Suite",4,2663.85,"Booking","No"
"RES02933","CAM09886",161,21,"Junior Suite",14,1048.53,"App","No"
"RES02934","CAM08829",41,17,"Standard",9,2553.64,"Web","No"
"RES02935","CAM05056",29,6,"Suite Presidencial",2,4207.57,"Web","No"
"RES02936","CAM09186",98,22,"Standard",7,1259.04,"Web","Si"
"RES02937","CAM00457",627,39,"Deluxe",1,3742.66,"Booking","No"
"RES02938","CAM04776",149,90,"Suite Presidencial",9,297,"Agencia","No"
"RES02939","CAM04120",53,31,"Junior Suite",11,4743.85,"Expedia","No"
"RES02940","CAM06109",625,6,"Deluxe",13,4910.37,"Expedia","No"
"RES02941","CAM00565",573,34,"Standard",10,3125.53,"Booking","No"
"RES02942","CAM06093",211,99,"Standard",8,816.76,"App","No"
"RES02943","CAM06539",289,84,"Standard",10,4777.55,"App","No"
"RES02944","CAM02146",442,28,"Deluxe",6,3705.81,"Web","No"
"RES02945","CAM02753",317,88,"Standard",2,4406,"App","No"
"RES02946","CAM07343",629,16,"Standard",7,4000.18,"Booking","No"
"RES02947","CAM07876",403,78,"Deluxe",11,1933.91,"Expedia","No"
"RES02948","CAM04701",389,68,"Standard",7,3358.64,"Agencia","No"
"RES02949","CAM05658",47,70,"Deluxe",10,559.56,"Booking","Si"
"RES02950","CAM03951",508,36,"Standard",12,3887.02,"Booking","No"
"RES02951","CAM08525",75,98,"Junior Suite",8,2820.17,"Booking","No"
"RES02952","CAM05813",69,19,"Standard",3,2894.44,"Booking","Si"
"RES02953","CAM06364",267,104,"Suite Presidencial",8,4613.77,"App","No"
"RES02954","CAM07168",145,59,"Suite Ejecutiva",12,2365.92,"Web","No"
"RES02955","CAM00285",603,7,"Junior Suite",8,1997.35,"Call Center","Si"
"RES02956","CAM01898",302,19,"Deluxe",2,1500.03,"App","No"
"RES02957","CAM09002",32,72,"Standard",3,3420.7,"Web","No"
"RES02958","CAM01580",201,49,"Junior Suite",1,210.86,"App","No"
"RES02959","CAM08826",265,67,"Standard",12,2193.68,"Booking","No"
"RES02960","CAM05389",461,84,"Standard",7,1556.53,"Agencia","No"
"RES02961","CAM08775",99,34,"Deluxe",10,4029.07,"Agencia","No"
"RES02962","CAM01537",153,65,"Junior Suite",8,2737.71,"Call Center","No"
"RES02963","CAM01986",76,34,"Deluxe",12,1468.59,"Booking","Si"
"RES02964","CAM08505",465,40,"Suite Presidencial",11,1687.94,"Booking","No"
"RES02965","CAM04483",471,64,"Suite Presidencial",12,2612.05,"Expedia","No"
"RES02966","CAM01683",562,57,"Deluxe",7,3640.19,"App","Si"
"RES02967","CAM01805",646,58,"Standard",2,735.44,"Booking","No"
"RES02968","CAM00786",393,91,"Standard",11,1583.98,"Web","No"
"RES02969","CAM02276",161,84,"Junior Suite",3,1213.26,"Call Center","Si"
"RES02970","CAM06066",215,36,"Standard",10,2630.36,"Booking","No"
"RES02971","CAM05492",567,74,"Junior Suite",3,3562.79,"Booking","No"
"RES02972","CAM04320",81,95,"Suite Presidencial",11,1787.88,"Expedia","Si"
"RES02973","CAM01614",403,37,"Deluxe",11,1759.12,"Expedia","No"
"RES02974","CAM04174",282,105,"Deluxe",2,4478.13,"Agencia","No"
"RES02975","CAM01204",455,39,"Deluxe",6,435.19,"Booking","No"
"RES02976","CAM03986",387,11,"Junior Suite",11,4474.42,"Booking","Si"
"RES02977","CAM03854",135,33,"Suite Ejecutiva",14,1859.21,"Booking","No"
"RES02978","CAM04103",402,19,"Standard",1,751.1,"Booking","No"
"RES02979","CAM04853",598,76,"Deluxe",14,4064.12,"Agencia","No"
"RES02980","CAM05785",146,72,"Standard",13,112.59,"App","No"
"RES02981","CAM09334",242,38,"Standard",6,1188.8,"Agencia","No"
"RES02982","CAM04553",282,78,"Junior Suite",5,2583.34,"Web","No"
"RES02983","CAM01484",11,97,"Suite Ejecutiva",12,1466.34,"Call Center","No"
"RES02984","CAM07079",595,101,"Suite Ejecutiva",4,4336.11,"App","No"
"RES02985","CAM01554",86,43,"Standard",9,1777.84,"Web","No"
"RES02986","CAM02611",638,56,"Junior Suite",2,4657.89,"App","Si"
"RES02987","CAM03948",439,3,"Deluxe",1,1141.37,"App","No"
"RES02988","CAM07333",259,89,"Standard",7,3101.31,"Web","No"
"RES02989","CAM05971",109,39,"Deluxe",3,2517.94,"App","No"
"RES02990","CAM05636",104,92,"Junior Suite",4,2114.8,"Booking","No"
"RES02991","CAM09687",135,38,"Junior Suite",9,3223.79,"Agencia","Si"
"RES02992","CAM00196",551,96,"Standard",3,1998.66,"Booking","No"
"RES02993","CAM07041",358,79,"Junior Suite",11,2623.14,"App","Si"
"RES02994","CAM07319",327,18,"Standard",10,187.21,"Web","No"
"RES02995","CAM09201",218,102,"Deluxe",10,3943.7,"Web","Si"
"RES02996","CAM00207",227,76,"Junior Suite",4,1133.11,"App","No"
"RES02997","CAM06819",586,65,"Suite Presidencial",6,378.4,"Call Center","No"
"RES02998","CAM06333",29,38,"Standard",4,1247.51,"Web","No"
"RES02999","CAM05364",38,66,"Standard",8,3546.86,"Web","No"
"RES03000","CAM05386",295,27,"Standard",8,906.03,"Web","No"
"RES03001","CAM09696",426,95,"Junior Suite",4,2622.57,"Expedia","No"
"RES03002","CAM05414",405,26,"Suite Presidencial",4,1597.2,"Agencia","No"
"RES03003","CAM08253",387,14,"Junior Suite",10,4080.72,"Web","No"
"RES03004","CAM00923",611,54,"Standard",13,2145.99,"Web","No"
"RES03005","CAM05617",475,89,"Junior Suite",5,4631.39,"App","No"
"RES03006","CAM08948",604,51,"Deluxe",6,2022.71,"App","No"
"RES03007","CAM03808",405,23,"Suite Presidencial",8,1921.56,"Web","No"
"RES03008","CAM06888",446,33,"Suite Ejecutiva",6,2151.08,"Web","No"
"RES03009","CAM08953",308,76,"Deluxe",5,703.57,"Booking","No"
"RES03010","CAM03264",293,75,"Junior Suite",13,4939.24,"Agencia","No"
"RES03011","CAM01107",445,77,"Standard",9,3306.35,"Call Center","Si"
"RES03012","CAM09556",246,43,"Junior Suite",5,790.16,"Call Center","No"
"RES03013","CAM01199",233,1,"Deluxe",5,2236.09,"Expedia","Si"
"RES03014","CAM02678",179,84,"Suite Presidencial",5,1886.92,"Web","No"
"RES03015","CAM05205",32,56,"Junior Suite",2,430.99,"App","No"
"RES03016","CAM06879",595,91,"Standard",1,787.29,"Agencia","Si"
"RES03017","CAM04002",291,34,"Junior Suite",9,1759.45,"Booking","No"
"RES03018","CAM00385",12,89,"Standard",9,3719.01,"Agencia","No"
"RES03019","CAM09003",233,17,"Deluxe",14,1709.94,"Agencia","No"
"RES03020","CAM00661",28,96,"Deluxe",13,682.38,"Expedia","Si"
"RES03021","CAM07354",569,25,"Suite Ejecutiva",10,702.37,"Agencia","No"
"RES03022","CAM03567",501,84,"Deluxe",6,1695.39,"Web","Si"
"RES03023","CAM02018",160,66,"Standard",13,2440.87,"Call Center","No"
"RES03024","CAM02834",65,64,"Deluxe",4,915.98,"Web","Si"
"RES03025","CAM06024",510,70,"Deluxe",1,544.45,"Agencia","No"
"RES03026","CAM08647",506,82,"Deluxe",5,2964,"Call Center","No"
"RES03027","CAM04955",391,10,"Junior Suite",7,1414.86,"Expedia","No"
"RES03028","CAM07179",32,19,"Suite Presidencial",13,2506.82,"App","No"
"RES03029","CAM01444",518,105,"Standard",1,864.62,"Call Center","No"
"RES03030","CAM02870",272,78,"Standard",13,2025.5,"Web","No"
"RES03031","CAM00979",178,25,"Standard",3,2326.25,"Booking","No"
"RES03032","CAM01092",431,16,"Junior Suite",1,471.19,"Booking","Si"
"RES03033","CAM05190",93,38,"Deluxe",12,4268.04,"Call Center","No"
"RES03034","CAM04305",332,103,"Deluxe",11,3113.73,"Web","No"
"RES03035","CAM08100",534,7,"Standard",5,4044,"Expedia","No"
"RES03036","CAM01000",489,97,"Standard",3,3448.55,"Call Center","No"
"RES03037","CAM09040",178,65,"Deluxe",11,3032.73,"Web","No"
"RES03038","CAM04075",389,57,"Standard",5,2965.71,"App","No"
"RES03039","CAM05746",451,89,"Deluxe",12,2180.37,"Expedia","Si"
"RES03040","CAM05158",292,33,"Deluxe",5,3015,"Web","No"
"RES03041","CAM05961",630,105,"Standard",12,2839.38,"Booking","No"
"RES03042","CAM03643",208,8,"Standard",2,633.18,"Booking","Si"
"RES03043","CAM02458",307,86,"Deluxe",11,2164.83,"Web","No"
"RES03044","CAM05612",99,54,"Suite Presidencial",2,4793.56,"Web","No"
"RES03045","CAM01021",39,28,"Junior Suite",1,1612.55,"Call Center","No"
"RES03046","CAM06586",400,67,"Standard",9,845.5,"Agencia","Si"
"RES03047","CAM06621",644,27,"Suite Ejecutiva",4,4754.8,"Web","Si"
"RES03048","CAM04906",46,49,"Standard",11,2217.66,"Expedia","No"
"RES03049","CAM01680",66,94,"Standard",9,1762.71,"Expedia","No"
"RES03050","CAM05591",570,17,"Deluxe",7,2278.91,"Web","No"
"RES03051","CAM09030",181,54,"Suite Ejecutiva",12,3065.86,"Web","No"
"RES03052","CAM02615",520,13,"Standard",7,240.67,"Web","Si"
